parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,VacRate,HH_SIZE,BASE_SCORE,IDX_Bike,IDX_Transit,IDX_SOV,TOTAL_SCORE
2949,Clovis, ,130,0.0,2.89784265408,0.0362225633791129,2.654516358463727,1.1812097812097813,0.18741721854304635,0.2375478927203065,0.766566265060241,2.46741942702234
2959,Clovis, ,135,0.0,7.4322389856,0.0362225633791129,2.654516358463727,1.1812097812097813,0.9681517158338352,0.35759897828863346,0.7394578313253012,3.354142870427467
2966,Clovis, ,134,4.354644674839999,1.31550385912,0.0362225633791129,2.654516358463727,1.9289927304528054,0.9467790487658038,0.37292464878671777,0.7434738955823293,3.3415666924563228
2971,Clovis, ,129,104.12731063675,194.61344464999996,0.0362225633791129,2.654516358463727,3.4723321384316046,0.5302829620710415,0.2426564495530013,0.8067269076305221,2.218358122935709
2973,Clovis, ,128,0.0,241.49436386848004,0.0362225633791129,2.654516358463727,3.055396812887275,0.7530704394942805,0.13665389527458496,0.748995983935743,2.3925982917904602
2974,Clovis, ,128,0.0,80.37035001080002,0.0362225633791129,2.654516358463727,2.804300399944865,0.7530704394942805,0.13665389527458496,0.748995983935743,2.320885156254108
2976,Clovis, ,126,6.47307937164,17.01508109532,0.0362225633791129,2.654516358463727,4.138545688545689,0.6391932570740517,0.0,0.5813253012048193,2.7732058295615767
2979,Clovis, ,116,0.0,27.694393706160007,0.0362225633791129,2.654516358463727,1.5806949806949808,0.9585791691751956,0.3563218390804598,0.6947791164658634,3.433279534311766
2980,Clovis, ,116,0.0,14.411663898,0.0362225633791129,2.654516358463727,1.4806422256975076,0.9585791691751956,0.3563218390804598,0.6947791164658634,2.3747206071909583
2984,Clovis, ,116,0.0,7.0871356512000006,0.0362225633791129,2.654516358463727,1.1812097812097813,0.9585791691751956,0.3563218390804598,0.6947791164658634,3.270289572921805
2985,Clovis, ,116,0.0,6.01041863136,0.0362225633791129,2.654516358463727,1.1812097812097813,0.9585791691751956,0.3563218390804598,0.6947791164658634,3.270289572921805
