TAZ,SOI,POP,HH,HU,HU_SF,HU_MF,HU_OTH,EMP,EMP_EDU,EMP_FOO,EMP_GOV,EMP_IND,EMP_MED,EMP_OFC,EMP_OTH,EMP_RET,EMP_AGR,ELEM,HS,COLLEGE
2293,Unincorporate,91,27,31.134653681189793,21.09121700983825,9.039093004216392,1.0043436671351547,700.7618960732664,0.0,0.0,0.0,158.84660054781665,0.0,0.0,0.0,0.0,541.9152955254498,0,0,0
2294,Unincorporate,117,35,40.173746685406186,18.078186008432784,0.0,22.0955606769734,227.82253277942,0.0,0.0,0.0,45.9819106848943,0.0,82.5584305478784,0.0,0.0,99.28219154664728,0,0,0
2295,Unincorporate,44,14,15.06515500702732,12.052124005621856,0.0,3.013031001405464,14.47865293388606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47865293388606,0,0,0
2296,Unincorporate,53,15,18.078186008432784,2.0086873342703093,0.0,16.069498674162475,110.65827599470062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.65827599470062,0,0,0
2297,Unincorporate,83,25,29.125966346919483,20.086873342703093,0.0,9.039093004216392,16.547031924441214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.547031924441214,0,0,0
2298,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2299,Unincorporate,67,20,23.09990434410856,8.034749337081237,0.0,15.06515500702732,88.95115052325065,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,87.90610709859395,0,0,0
2300,Unincorporate,42,12,13.05646767275701,0.0,0.0,13.05646767275701,59.9829907260994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9829907260994,0,0,0
2301,Unincorporate,25,7,8.034749337081237,2.0086873342703093,0.0,6.026062002810928,167.53869823496728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.53869823496728,0,0,0
2302,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2303,Unincorporate,0,0,0.0,0.0,0.0,0.0,20.683789905551517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.683789905551517,0,0,0
2304,Unincorporate,101,29,33.1433410154601,22.0955606769734,8.034749337081237,3.013031001405464,410.5732296251976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.5732296251976,0,0,0
2305,Unincorporate,86,24,27.117279012649178,2.0086873342703093,0.0,25.108591678378865,178.9147826830206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.9147826830206,0,0,0
2306,Unincorporate,6,2,2.0086873342703093,2.0086873342703093,0.0,0.0,241.40503109569508,0.0,216.32398890393455,0.0,0.0,0.0,0.0,0.0,25.081042191760524,0.0,0,0,0
2307,Unincorporate,0,0,0.0,0.0,0.0,0.0,282.1617246573059,0.0,282.1617246573059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2308,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2309,Unincorporate,28,8,9.0,5.0,0.0,4.0,43.43595880165819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43595880165819,0,0,0
2310,Unincorporate,7,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2311,Coalinga,7,3,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2312,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2313,Unincorporate,0,0,0.0,0.0,0.0,0.0,23.786358391384244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.786358391384244,0,0,0
2314,Unincorporate,11,3,4.017374668540619,0.0,0.0,4.017374668540619,93.17473993939385,0.0,0.0,0.0,9.405390821910197,0.0,0.0,0.0,0.0,83.76934911748364,0,0,0
2315,Unincorporate,22,6,6.026062002810928,0.0,0.0,6.026062002810928,234.7610154280097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7610154280097,0,0,0
2316,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2317,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2318,Unincorporate,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2319,Unincorporate,34,11,11.047780338486701,0.0,0.0,11.047780338486701,92.04286507970426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04286507970426,0,0,0
2320,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2321,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2322,Unincorporate,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2323,Unincorporate,0,0,0.0,0.0,0.0,0.0,88.94029659387152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94029659387152,0,0,0
2324,Unincorporate,43,13,16.069498674162475,7.030405669946083,0.0,9.039093004216392,8.273515962220607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.273515962220607,0,0,0
2325,Unincorporate,41,13,15.06515500702732,9.039093004216392,0.0,6.026062002810928,16.547031924441214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.547031924441214,0,0,0
2326,Unincorporate,11,3,4.017374668540619,0.0,0.0,4.017374668540619,31.025684858327274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.025684858327274,0,0,0
2327,Unincorporate,288,94,107.46477238346155,5.021718335675773,0.0,102.44305404778578,106.84713589496369,0.0,18.810781643820395,0.0,0.0,0.0,12.540521095880264,0.0,0.0,75.49583315526303,0,0,0
2361,Unincorporate,202,66,66.2866820309202,42.1824340196765,3.013031001405464,21.09121700983825,217.2340636551865,0.0,0.0,0.0,4.180173698626755,1.0450434246566886,0.0,0.0,0.0,212.00884653190306,0,0,0
2362,Unincorporate,229,74,74.32143136800144,60.26062002810927,0.0,14.060811339892165,63.139828858827684,0.0,0.0,0.0,2.0900868493133773,1.0450434246566886,2.0900868493133773,0.0,0.0,57.91461173554424,0,0,0
2363,Unincorporate,842,270,271.1727901264918,210.91217009838255,0.0,60.26062002810927,328.79321578835345,53.29721465749112,0.0,0.0,27.171129041073904,6.270260547940131,0.0,5.225217123283443,0.0,236.82939441856487,597,0,0
2364,Unincorporate,89,24,25.108591678378865,22.095560676973403,0.0,3.013031001405464,83.76934911748366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76934911748366,0,0,0
2365,Unincorporate,363,98,106.43871038065063,89.364868039353,0.0,17.073842341297627,133.63837740776864,0.0,0.0,0.0,21.94591191779046,0.0,0.0,0.0,0.0,111.69246548997819,0,0,0
2366,Unincorporate,239,66,70.30405669946082,62.269307362379585,0.0,8.034749337081237,37.27423754750918,0.0,0.0,0.0,0.0,0.0,4.180173698626755,0.0,0.0,33.09406384888243,0,0,0
2367,Unincorporate,101,31,31.134653681189793,27.117279012649178,0.0,4.017374668540619,24.83140181604093,0.0,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,23.786358391384244,0,0,0
2368,Fresno,17,6,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2369,Unincorporate,16,4,4.017374668540619,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2370,Unincorporate,403,132,132.57336406184038,106.46042871632638,0.0,26.11293534551402,51.81801405766992,0.0,0.0,0.0,0.0,10.450434246566886,0.0,0.0,0.0,41.367579811103035,0,0,0
2371,Unincorporate,147,45,48.208496022487424,41.178090352541346,0.0,7.030405669946083,990.7535364759177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.7535364759177,16,0,0
2372,Unincorporate,208,57,61.264963695244425,50.21718335675774,0.0,11.047780338486701,172.78562321700898,0.0,0.0,0.0,6.270260547940132,1.0450434246566886,0.0,0.0,0.0,165.47031924441214,0,0,0
2373,Unincorporate,288,79,84.36486803935297,73.31708770086628,0.0,11.047780338486701,100.50089784136978,0.0,0.0,0.0,0.0,12.540521095880264,0.0,0.0,5.225217123283443,82.73515962220606,0,0,0
2374,Unincorporate,380,103,111.48214705200218,97.42133571211,0.0,14.060811339892165,60.05896823175319,0.0,0.0,0.0,6.270260547940132,0.0,0.0,1.0450434246566886,0.0,52.74366425915637,0,0,0
2375,Unincorporate,16,4,4.017374668540619,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2376,Unincorporate,30,8,9.039093004216392,9.039093004216392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2377,Unincorporate,195,50,59.25627636097413,48.208496022487424,0.0,11.047780338486701,73.1530397259682,71.06295287665483,0.0,0.0,1.0450434246566886,1.0450434246566886,0.0,0.0,0.0,0.0,486,0,0
2378,Unincorporate,143,40,42.1824340196765,30.130310014054643,0.0,12.052124005621856,10.396164599671321,0.0,0.0,0.0,1.0450434246566886,4.180173698626755,0.0,0.0,0.0,5.170947476387879,0,0,0
2379,Unincorporate,137,37,40.173746685406186,38.165059351135874,0.0,2.0086873342703093,97.18903849307205,94.05390821910197,0.0,0.0,3.135130273970066,0.0,0.0,0.0,0.0,0.0,0,0,0
2380,Unincorporate,86,29,29.125966346919487,26.11293534551402,0.0,3.013031001405464,42.46689288265529,0.0,4.180173698626755,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,36.196632334715154,0,0,0
2381,Unincorporate,222,68,74.32143136800144,65.28233836378506,0.0,9.039093004216392,57.11920868660716,0.0,0.0,0.0,22.99095534244715,0.0,0.0,0.0,0.0,34.12825334416001,0,0,0
2382,Unincorporate,159,47,53.230214358163195,39.169403018271026,0.0,14.060811339892165,16.56873978319944,0.0,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,0.0,14.478652933886064,0,0,0
2383,Unincorporate,205,53,62.269307362379585,47.204152355352264,0.0,15.06515500702732,66.68740844920404,0.0,0.0,0.0,44.93686726023761,1.0450434246566886,0.0,0.0,2.0900868493133773,18.615410914996367,0,0,0
2384,Unincorporate,199,49,49.0,49.0,0.0,0.0,20.683789905551517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.683789905551517,0,0,0
2385,Unincorporate,22,9,11.0,11.0,0.0,0.0,5.1367579811103035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1367579811103035,0,0,0
2386,Unincorporate,52,18,18.0,16.0,0.0,2.0,38.61541091499637,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,18.615410914996367,0,0,0
2387,Unincorporate,32,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2388,Unincorporate,18,6,6.0,2.0,0.0,4.0,3.1025684858327276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1025684858327276,0,0,0
2389,Unincorporate,114,34,38.165059351135874,31.134653681189796,0.0,7.030405669946083,37.36106898254208,0.0,0.0,0.0,0.0,3.135130273970066,0.0,9.405390821910197,0.0,24.82054788666182,0,0,0
2390,Unincorporate,150,46,50.21718335675774,38.16505935113588,0.0,12.052124005621856,49.67365756146098,0.0,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,2.0900868493133773,46.538527287490915,0,0,0
2391,Unincorporate,20,5,6.026062002810928,6.026062002810928,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0,0,0
2392,Unincorporate,13,3,4.017374668540619,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2393,Unincorporate,74,22,22.095560676973403,18.078186008432784,0.0,4.017374668540619,1.0450434246566886,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,0,0,0
2394,Unincorporate,11,4,4.017374668540619,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2395,Unincorporate,1374,302,344.4898778273581,93.40396104356938,0.0,251.08591678378866,307.26281939123123,0.0,0.0,0.0,0.0,10.450434246566886,0.0,0.0,0.0,296.8123851446643,0,0,0
2396,Unincorporate,4,1,1.0,1.0,0.0,0.0,43.29920082054788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.29920082054788,0,0,0
2397,Unincorporate,68,18,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2398,Unincorporate,44,10,11.047780338486701,4.017374668540619,0.0,7.030405669946083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2399,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2400,Unincorporate,116,37,41.178090352541346,30.13031001405464,0.0,11.047780338486701,18.723950208787492,0.0,0.0,0.0,0.0,8.36034739725351,0.0,0.0,2.0900868493133773,8.273515962220607,0,0,0
2401,Unincorporate,75,17,17.0,15.0,0.0,2.0,24.717979400829094,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21.717979400829094,0,0,0
2402,Unincorporate,53,12,12.0,12.0,0.0,0.0,25.615410914996367,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,18.615410914996367,0,0,0
2403,Unincorporate,72,16,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2404,Unincorporate,61,20,21.0,21.0,0.0,0.0,1.0341894952775759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341894952775759,0,0,0
2405,Unincorporate,135,42,45.19546502108196,36.15637201686557,0.0,9.039093004216392,20.69464383493063,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,19.64960041027394,0,0,0
2406,Unincorporate,449,140,158.68629940735443,89.38658637502877,0.0,69.29971303232567,39.40774011433901,0.0,0.0,0.0,5.225217123283443,5.225217123283443,0.0,0.0,0.0,28.957305867772124,0,0,0
2407,Unincorporate,156,45,52.225870691028035,43.18677768681165,0.0,9.039093004216392,281.98334026638474,27.171129041073904,0.0,0.0,13.585564520536952,1.0450434246566886,19.855825068477085,4.180173698626755,0.0,216.14560451301338,213,0,0
2408,Unincorporate,80,25,28.12162267978433,20.086873342703093,0.0,8.034749337081237,95.4167818000148,0.0,0.0,0.0,26.126085616417214,0.0,0.0,0.0,0.0,69.29069618359757,0,0,0
2409,Unincorporate,48,12,13.05646767275701,7.030405669946083,0.0,6.026062002810928,61.017180221376975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.017180221376975,0,0,0
2410,Unincorporate,33,9,9.039093004216392,9.039093004216392,0.0,0.0,13.444463438608487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.444463438608487,0,0,0
2411,Unincorporate,63,16,17.073842341297627,13.05646767275701,0.0,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2412,Unincorporate,30,7,8.034749337081237,7.030405669946083,0.0,1.0043436671351547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2413,Unincorporate,22,6,6.026062002810928,6.026062002810928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2414,Unincorporate,26,7,7.030405669946083,7.030405669946083,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,0,0,0
2415,Unincorporate,11,3,3.013031001405464,3.013031001405464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2416,Unincorporate,22,6,6.026062002810928,3.013031001405464,0.0,3.013031001405464,27.106005464799225,0.0,0.0,0.0,0.0,0.0,0.0,20.90086849313377,0.0,6.205136971665455,0,0,0
2417,Unincorporate,26,6,7.030405669946083,6.026062002810928,0.0,1.0043436671351547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2418,Unincorporate,33,8,9.039093004216392,5.021718335675773,0.0,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2419,Unincorporate,19,6,6.026062002810928,6.026062002810928,0.0,0.0,9.405390821910197,0.0,0.0,0.0,0.0,0.0,0.0,9.405390821910197,0.0,0.0,0,0,0
2420,Unincorporate,42,11,11.047780338486701,10.043436671351547,0.0,1.0043436671351547,24.82054788666182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82054788666182,0,0,0
2421,Unincorporate,49,13,13.05646767275701,10.043436671351547,0.0,3.013031001405464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2422,Unincorporate,35,9,9.039093004216392,5.021718335675773,0.0,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2423,Unincorporate,83,23,24.104248011243712,12.052124005621856,0.0,12.052124005621856,20.716351693688857,0.0,0.0,0.0,0.0,1.0450434246566886,2.0900868493133773,0.0,0.0,17.581221419718787,0,0,0
2424,Unincorporate,49,13,13.05646767275701,13.05646767275701,0.0,0.0,22.99095534244715,0.0,0.0,0.0,22.99095534244715,0.0,0.0,0.0,0.0,0.0,0,0,0
2425,Unincorporate,11,3,3.013031001405464,3.013031001405464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2426,Unincorporate,61,16,16.069498674162475,12.052124005621856,0.0,4.017374668540619,1.0450434246566886,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,0,0,0
2427,Unincorporate,141,37,37.0,30.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2428,Unincorporate,34,9,9.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2429,Unincorporate,84,22,22.095560676973403,16.069498674162475,0.0,6.026062002810928,2.0900868493133773,0.0,0.0,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,0.0,0,0,0
2430,Unincorporate,103,27,27.117279012649178,24.104248011243712,0.0,3.013031001405464,14.630607945193642,0.0,0.0,0.0,12.540521095880264,2.0900868493133773,0.0,0.0,0.0,0.0,0,0,0
2431,Unincorporate,80,21,21.0,12.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2432,Unincorporate,523,138,137.97097161841998,94.76006052271708,1.2109110957029163,42.0,96.5277684947697,0.02325712789092,9.13709464862016,0.015096732139720003,0.0,14.09547663028904,0.02529722682872,2.0,7.11179742179144,64.1197487072097,0,0,0
2433,Unincorporate,338,107,119.5168963890834,89.38658637502874,0.0,30.130310014054643,299.66224705051553,0.0,0.0,0.0,34.48643301367072,3.135130273970066,0.0,37.62156328764079,0.0,224.41912047523397,0,0,0
2434,Unincorporate,86,26,30.130310014054636,15.06515500702732,0.0,15.06515500702732,32.276952941187105,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,19.855825068477085,0.0,11.376084448053334,0,0,0
2435,Unincorporate,92,26,27.117279012649178,14.060811339892165,0.0,13.05646767275701,7.282742184459482,0.0,0.0,0.0,0.0,4.180173698626755,0.0,0.0,0.0,3.1025684858327276,0,0,0
2436,Unincorporate,106,29,31.134653681189793,24.104248011243712,0.0,7.030405669946083,128.8498542605187,106.0,0.0,0.0,6.270260547940132,0.0,3.135130273970066,0.0,0.0,13.444463438608487,448,203,0
2437,Unincorporate,158,43,46.0,37.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0
2438,Unincorporate,196,53,57.24758902670382,37.16071568400072,0.0,20.086873342703093,19.736431845306843,0.0,0.0,0.0,8.36034739725351,0.0,0.0,0.0,0.0,11.376084448053334,0,0,0
2439,Unincorporate,24,7,7.030405669946083,5.021718335675773,0.0,2.0086873342703093,2.0900868493133773,0.0,0.0,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,0.0,0,0,0
2440,Unincorporate,174,47,51.254058772040615,45.23340341062447,2.020655361416145,4.0,12.68086532052,0.038809323269640005,0.22877074769472003,0.025192016859240007,6.0,6.15932248500168,0.04221364987224,0.0,0.18655709782248003,0.0,0,0,0
2441,Unincorporate,140,46,50.21718335675773,41.17809035254134,0.0,9.039093004216392,6.259406618561019,0.0,0.0,0.0,3.135130273970066,2.0900868493133773,0.0,0.0,0.0,1.0341894952775759,0,0,0
2442,Unincorporate,62,20,22.095560676973403,20.086873342703093,0.0,2.0086873342703093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2443,Unincorporate,47,14,15.06515500702732,13.05646767275701,0.0,2.0086873342703093,1.0341894952775759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341894952775759,0,0,0
2444,Unincorporate,18,5,6.026062002810928,6.026062002810928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2445,Unincorporate,192,43,48.208496022487424,24.104248011243712,0.0,24.104248011243712,381.7244630512166,0.0,0.0,0.0,10.450434246566886,0.0,0.0,0.0,0.0,371.27402880464973,0,0,0
2446,Unincorporate,366,81,91.39527370929908,61.26496369524444,0.0,30.130310014054636,108.66587450979925,0.0,0.0,0.0,7.315303972596821,0.0,0.0,0.0,0.0,101.35057053720242,0,0,0
2447,Unincorporate,127,34,38.16505935113588,14.060811339892165,0.0,24.104248011243712,79.64344506575246,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,78.59840164109576,0,0,0
2448,Unincorporate,131,34,39.16940301827102,16.069498674162475,0.0,23.099904344108552,95.16714142429521,0.0,0.0,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,93.07705457498183,0,0,0
2449,Unincorporate,41,12,12.052124005621856,5.021718335675773,0.0,7.030405669946083,4.147611910489417,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,3.1025684858327276,0,0,0
2450,Unincorporate,24,6,7.030405669946083,3.013031001405464,0.0,4.017374668540619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2451,Unincorporate,55,15,16.069498674162475,9.039093004216392,0.0,7.030405669946083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2452,Unincorporate,81,26,29.12596634691949,27.117279012649178,0.0,2.0086873342703093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2453,Unincorporate,36,12,13.05646767275701,13.05646767275701,0.0,0.0,19.68216219841128,0.0,0.0,0.0,0.0,3.135130273970066,0.0,0.0,0.0,16.547031924441214,0,0,0
2454,Unincorporate,45,14,16.069498674162475,12.052124005621856,0.0,4.017374668540619,1.0450434246566886,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,0,0,0
2455,Unincorporate,65,21,23.09990434410856,23.09990434410856,0.0,0.0,3.135130273970066,0.0,2.0900868493133773,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,0,0,0
2456,Unincorporate,84,26,30.130310014054636,24.104248011243712,0.0,6.026062002810928,45.94934889675695,0.0,0.0,0.0,36.5765198629841,3.135130273970066,0.0,3.135130273970066,0.0,3.1025684858327276,0,0,0
2457,Unincorporate,36,12,13.05646767275701,8.034749337081237,0.0,5.021718335675773,2.0900868493133773,0.0,0.0,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,0.0,0,0,0
2458,Unincorporate,37,12,13.05646767275701,13.05646767275701,0.0,0.0,16.557885853820327,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,15.512842429163637,0,0,0
2459,Unincorporate,146,46,52.225870691028035,41.178090352541346,7.030405669946083,4.017374668540619,72.1079963013115,0.0,0.0,0.0,0.0,4.180173698626755,67.92782260268476,0.0,0.0,0.0,0,0,0
2460,Unincorporate,90,25,30.130310014054636,27.11727901264917,0.0,3.013031001405464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2461,Unincorporate,24,5,6.026062002810928,6.026062002810928,0.0,0.0,43.43595880165819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43595880165819,0,0,0
2462,Unincorporate,162,43,48.20849602248741,29.12596634691948,0.0,19.08252967556794,233.8787809440397,0.0,0.0,0.0,14.630607945193642,0.0,0.0,0.0,0.0,219.2481729988461,0,0,0
2463,Unincorporate,154,39,45.19546502108196,28.121622679784323,0.0,17.073842341297627,121.00017094747638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.00017094747638,0,0,0
2464,Unincorporate,144,36,42.1824340196765,28.12162267978433,0.0,14.060811339892165,257.81709434673155,0.0,0.0,0.0,29.261215890387284,0.0,0.0,0.0,0.0,228.55587845634426,0,0,0
2465,Unincorporate,239,61,71.30840036659598,30.13031001405464,0.0,41.17809035254133,527.162228152824,34.48643301367073,0.0,0.0,38.66660671229748,0.0,0.0,0.0,0.0,454.0091884268558,120,0,0
2466,Unincorporate,101,31,37.095560676973406,25.05646767275701,0.0,12.039093004216392,12.540521095880264,0.0,0.0,0.0,11.495477671223576,1.0450434246566886,0.0,0.0,0.0,0.0,0,0,0
2467,Unincorporate,178,49,54.19112135394681,33.09990434410855,0.0,21.09121700983825,109.46399295241427,0.0,0.0,0.0,5.0,1.0450434246566886,0.0,0.0,0.0,103.41894952775759,0,0,0
2468,Unincorporate,354,94,107.45608504919124,62.26062002810929,0.0,45.19546502108196,52.9390349879804,0.0,0.0,0.0,18.8107816438204,0.0,0.0,0.0,0.0,34.12825334416,0,0,0
2469,Unincorporate,492,129,148.64286273600294,56.243245359568654,0.0,92.39961737643422,170.06294225944518,0.0,0.0,0.0,11.495477671223576,5.225217123283443,0.0,0.0,27.171129041073904,126.17111842386424,0,0,0
2470,Unincorporate,499,213,213.92520109978798,146.63417540173256,0.0,67.29102569805536,584.8054916538905,0.0,1.0450434246566886,0.0,26.126085616417217,8.36034739725351,9.4053908219102,0.0,2.0900868493133773,537.7785375443394,0,0,0
2471,Unincorporate,598,122,132.5733640618404,80.34749337081239,0.0,52.22587069102804,108.72014415669481,0.0,0.0,0.0,0.0,7.315303972596821,5.225217123283443,0.0,0.0,96.17962306081455,0,0,0
2472,Unincorporate,557,114,123.53427105762404,84.36486803935298,0.0,39.16940301827103,130.448977486903,0.0,0.0,0.0,8.36034739725351,5.225217123283443,0.0,0.0,0.0,116.86341296636607,0,0,0
